hotel_name,rating,description,address,url,city,latitude,longitude
Le Fangassier,9.1,"Located in the Provence-Alpes-Côte d’Azur region, Le Fangassier a hotel set in a Camargue-style building 600 metres from the beach in Saintes-Maries-de-la-Mer. It offers free WiFi access.

All the air-conditioned rooms at Le Fangassier feature a telephone and a flat-screen TV. A bathroom with a bath or shower is also provided. Some rooms have a private terrace or balcony.

A buffet breakfast is served every morning at Le Fangassier.

Shops and restaurants can be found within a 5-minute walk.

This hotel is a 15-minute drive from Château d’Avignon and Arles is 37 km away.","12, Route de Cacharel, 13460 Saintes-Maries-de-la-Mer, France",https://www.booking.com/hotel/fr/le-fangassier.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoeF9tAGwAIB0gIkOWNmNjVjYTgtMDY3ZC00YTNlLWFmM2YtMmE5ZDg2OTk1NjFh2AIB4AIB&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=7&hpos=7&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780318858&srpvid=a0ca5b83d5c2041d&type=total&ucfs=1&,Saintes Maries De La Mer,43.454496041947834,4.430707544088364
Thalacap Camargue,7.7,"Thalacap Camargue faces the beach in Saintes-Maries-de-la-Mer, 5 minutes' walk from the city centre. You will enjoy a seasonal outdoor seawater swimming pool as well as an indoor swimming pool, sauna and hammam all year round at no additional cost

All of the rooms at Thalacap Camargue have a flat-screen TV and free WiFi access and air conditioning.

The restaurant serves Mediterranean-style meals. Weather permitting, meals can be enjoyed on the terrace with a panoramic view of the sea.

In addition to the other relaxation facilities, guests have direct access to a Thalassotherapy centre, which provides a number of health and beauty treatments for an additional charge.

Arles is 37 km away. private parking is available on site for 10€/night.","Avenue du Dr Cambon, 13460 Saintes-Maries-de-la-Mer, France",https://www.booking.com/hotel/fr/thalacap-camargue.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoeF9tAGwAIB0gIkOWNmNjVjYTgtMDY3ZC00YTNlLWFmM2YtMmE5ZDg2OTk1NjFh2AIB4AIB&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=6&hpos=6&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780318858&srpvid=a0ca5b83d5c2041d&type=total&ucfs=1&,Saintes Maries De La Mer,43.45349134476366,4.435451030731201
Hôtel Casa Marina,9.0,"Hôtel Casa Marina in Saintes-Maries-de-la-Mer offers direct beachfront access, a sun terrace, and a lush garden. Guests enjoy sea views and a relaxing outdoor seating area.","1 Avenue Gilbert Leroy, 13460 Saintes-Maries-de-la-Mer, France",https://www.booking.com/hotel/fr/casa-marina-saintes-maries-de-la-mer.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoeF9tAGwAIB0gIkOWNmNjVjYTgtMDY3ZC00YTNlLWFmM2YtMmE5ZDg2OTk1NjFh2AIB4AIB&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=5&hpos=5&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780318858&srpvid=a0ca5b83d5c2041d&type=total&ucfs=1&,Saintes Maries De La Mer,43.451133,4.430953
Oh! Campings - La Brise de Camargue,7.7,Oh! Campings - La Brise de Camargue in Saintes-Maries-de-la-Mer offers direct beachfront access with Amphora Beach an 8-minute walk away. Guests enjoy stunning sea views and easy beachfront activities.,"BP 74 Rue Marcel Carrière, 13460 Saintes-Maries-de-la-Mer, France",https://www.booking.com/hotel/fr/oh-campings-la-brise.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoeF9tAGwAIB0gIkOWNmNjVjYTgtMDY3ZC00YTNlLWFmM2YtMmE5ZDg2OTk1NjFh2AIB4AIB&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=4&hpos=4&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780318858&srpvid=a0ca5b83d5c2041d&type=total&ucfs=1&,Saintes Maries De La Mer,43.455801,4.436295
Hotel Le Bleu Marine,7.5,"Bleu Marine is just 150 metres from Mediterranean beaches and 300 metres from the centre of Saintes-Maries-de-la-Mer village. It features a fenced, outdoor swimming pool with sun loungers and free Wi-Fi.

Several rooms at Hotel Le Bleu Marine have a balcony with pool view. Each room is equipped with a flat-screen TV and a private bathroom.

The buffet breakfast is served every morning. Many shops and restaurants are less than 10 minutes’ walk from the hotel. Hot and cold drinks are available upon request.

There is a thalassotherapy centre just 100 metres from the hotel's door.

Hotel Le Bleu Marine is 40 km from Arles and 60 km from Montpellier. Free parking is available on site.","15, Avenue du Docteur Cambon, 13460 Saintes-Maries-de-la-Mer, France",https://www.booking.com/hotel/fr/le-bleu-marine.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoeF9tAGwAIB0gIkOWNmNjVjYTgtMDY3ZC00YTNlLWFmM2YtMmE5ZDg2OTk1NjFh2AIB4AIB&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=3&hpos=3&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780318858&srpvid=a0ca5b83d5c2041d&type=total&ucfs=1&,Saintes Maries De La Mer,43.45463817799243,4.433201998472214
Oh! Campings - Le Clos du Rhône,8.0,Oh! Campings - Le Clos du Rhône in Saintes-Maries-de-la-Mer offers direct beachfront access with Clos Du Rhone Beach just a 2-minute walk away. Guests can enjoy the outdoor swimming pool and relax on the sun terrace.,"38 route d'Aigues Mortes , 13460 Saintes-Maries-de-la-Mer, France",https://www.booking.com/hotel/fr/oh-campings.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoeF9tAGwAIB0gIkOWNmNjVjYTgtMDY3ZC00YTNlLWFmM2YtMmE5ZDg2OTk1NjFh2AIB4AIB&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=2&hpos=2&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780318858&srpvid=a0ca5b83d5c2041d&type=total&ucfs=1&,Saintes Maries De La Mer,43.44888,4.40168
Hotel Les Palmiers En Camargue,8.3,"Situated 100 metres from sandy beaches and 200 metres from Eglise des Stes Maries in Saintes-Maries-de-la-Mer, Hotel Les Palmiers En Camargue features free WiFi access.

A flat-screen TV with satellite channels is provided. A terrace or balcony are featured in certain rooms.

A buffet breakfast with both sweet and savoury options is served at the property.

You can engage in various activities, such as horse riding, windsurfing and cycling.

Montpellier - Mediterranee Airport is 53 km from the property. Public parking is available 50 metres away at no extra cost while private garage parking is available upon request for an extra charge.","16 Rue Alphonse Daudet, 13460 Saintes-Maries-de-la-Mer, France",https://www.booking.com/hotel/fr/les-palmiers-en-camargue.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoeF9tAGwAIB0gIkOWNmNjVjYTgtMDY3ZC00YTNlLWFmM2YtMmE5ZDg2OTk1NjFh2AIB4AIB&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780318858&srpvid=a0ca5b83d5c2041d&type=total&ucfs=1&,Saintes Maries De La Mer,43.45106617843045,4.4250936806201935
Hotel de l'île,7.9,"Hotel de l'île in Avignon offers family rooms with private bathrooms, garden views, and modern amenities including free WiFi, TV, and soundproofing. Each room features a wardrobe, bath, bidet, and shower.","12 chemin de la Barthelasse, 84000 Avignon, France",https://www.booking.com/hotel/fr/de-l-ile-avignon.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9hdmlnbm9uSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKPh_bQBsACAdICJDEyMTM0YWZiLTg5NjUtNDY4MS1iZjExLTg4NmNiM2Y5OWE2ZNgCAeACAQ&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=25&hpos=25&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780319120&srpvid=f0df5c07a3250045&type=total&ucfs=1&,Avignon,43.9569418,4.802945099999988
Hôtel Les Corps Saints,7.2,"Hôtel Les Corps Saints boasts a location facing Agricol Perdiguier Square in Avignon's historic city centre, 5 minutes' walk from the train station. The rooms include free WiFi. Corps Saints Square is 80 metres from the hotel.

Only accessible by stairs, the rooms come with a TV and have a private bathroom with a shower.

For an additional fee, guests can enjoy a buffet breakfast with cheese, pastries, cold meat, jams, yogurt, boiled and hard boiled eggs. Another breakfast option called 'Bistrot' is available and includes fruit juices, unlimited hot drinks, croissants, fresh bread, jams and homemade butter. Restaurants can be found less than 100 metres away.

Papal Palace is a 10 minutes' walk away. Public parking is available nearby for an additional charge. Avignon TGV train station is 15 km away.","17, Rue Agricol Perdiguier, 84000 Avignon, France",https://www.booking.com/hotel/fr/splendid-avignon.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9hdmlnbm9uSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKPh_bQBsACAdICJDEyMTM0YWZiLTg5NjUtNDY4MS1iZjExLTg4NmNiM2Y5OWE2ZNgCAeACAQ&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=24&hpos=24&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780319120&srpvid=f0df5c07a3250045&type=total&ucfs=1&,Avignon,43.944233090012354,4.806668758392334
Mas de Capelou,9.5,"Mas de Capelou is a 17th century Provencal house, 7 km from the centre of Avignon, offering B&B accommodation. Guests have access to the outdoor heated swimming pool, terrace with deck chairs and gardens.

Each guest room has its own unique decor and a private bathroom with shower, hairdryer and toiletries. All rooms feature air-conditioning.

The situation of the property is ideal for discovering the historic city of Avignon. The famous Palais des Papes is 7 km from the B&B.","1336 chemin des Poiriers, 84000 Avignon, France",https://www.booking.com/hotel/fr/mas-de-capelou.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9hdmlnbm9uSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKPh_bQBsACAdICJDEyMTM0YWZiLTg5NjUtNDY4MS1iZjExLTg4NmNiM2Y5OWE2ZNgCAeACAQ&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=23&hpos=23&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780319120&srpvid=f0df5c07a3250045&type=total&ucfs=1&,Avignon,43.981639614669476,4.843144983742604
Novotel Avignon Centre,8.1,"Located next to Avignon Train Station, Novotel Avignon Centre offers an outdoor pool and a beauty salon. It also features a fitness centre and a spa with a sauna, a hot tub and hammam. Free WiFi is available throughout.

Decorated in a contemporary style, the air-conditioned rooms at Novotel Avignon offer a flat-screen TV and a minibar. The private bathroom has a bath or a shower.

Breakfast is served every morning in guest rooms or in the hotel’s breakfast room leading onto the patio. Guests can eat or enjoy a drink from the bar on the terrace, weather permitting.

Massages are available on site for an additional charge and the hotel has a children's playground.

The 24-hour reception and tour desk can provide advice on visiting Avignon’s town centre, a 10-minute walk away. Pont d'Avignon is 17 minutes' walk away. Paid public parking is possible on site.
  
Our Novospa spa and fitness center are now open. Come and discover their renovation.","20 boulevard Saint Roch, 84000 Avignon, France",https://www.booking.com/hotel/fr/novotel-avignon-centre.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9hdmlnbm9uSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKPh_bQBsACAdICJDEyMTM0YWZiLTg5NjUtNDY4MS1iZjExLTg4NmNiM2Y5OWE2ZNgCAeACAQ&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=22&hpos=22&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780319120&srpvid=f0df5c07a3250045&type=total&ucfs=1&,Avignon,43.94273539563318,4.8024362325668335
ibis Avignon Centre Gare,7.6,"In the heart of Avignon, Ibis Avignon Centre Gare is just 50 metres from the Avignon Train Station. It offers a 24-hour front desk, a bar, free WiFi and newspapers. Parking is available at the paid public parking area of the train station, located at the foot of the hotel.

The air-conditioned hotels rooms have a flat-screen TV with cable channels and a wardrobe. They all offer an en suite bathroom with a shower. Ironing facilities are also available.

A buffet breakfast composed of sweet and savoury dishes such as eggs, fruit salad, yogurts and juices is served every day. Pastries baked on site and fresh French Madeleine cakes are also on offer, as well as a hot beverage and a piece of fruit to take away. Outside of regular breakfast hours guests can also enjoy a lighter option, available from 04:00.

There is an à-la-carte restaurant on site and guests can also relax with a drink at the hotel’s bar.

Famous touristic sights like the Palais des Papes or the Pont d’Avignon Saint-Bénezet are within 1 km. Guests can drive 30 km to The Pont du Gard. Avignon TGV Train Station is 3 km away.","42 boulevard Saint Roch, 84000 Avignon, France",https://www.booking.com/hotel/fr/ibis-avignon-centre-gare.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9hdmlnbm9uSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKPh_bQBsACAdICJDEyMTM0YWZiLTg5NjUtNDY4MS1iZjExLTg4NmNiM2Y5OWE2ZNgCAeACAQ&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=21&hpos=21&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780319120&srpvid=f0df5c07a3250045&type=total&ucfs=1&,Avignon,43.94229069324134,4.807274341733546
Hôtel Cloitre Saint Louis Avignon,7.7,"Set in central Avignon, a 15-minute walk from Palais des Papes and Pont d'Avignon, this 16th-century hotel offers an outdoor rooftop pool with a large sun terrace. Some of the stylish rooms are located in the historic building featuring archways and vaulted ceilings. Free WiFi is available.

Each air-conditioned room includes a flat-screen TV with satellite channels. All rooms are non-smoking and have a contemporary bathroom with a hairdryer. Some rooms feature a balcony with views of the courtyard.

Restaurant Le Saint Louis serves traditional French cuisine at Hôtel Cloitre Saint Louis. Guests can dine on the terrace in summer and enjoy drinks in the lounge bar. A buffet breakfast is prepared every morning. An in-room breakfast can be enjoyed at extra cost.

Calvet Museum and Avignon Train Station are a 5-minute walk from the hotel and Avignon Airport is a 20-minute drive away. Private parking is available.","20, rue du Portail Boquier, 84000 Avignon, France",https://www.booking.com/hotel/fr/clarioncloitrestlouis.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9hdmlnbm9uSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKPh_bQBsACAdICJDEyMTM0YWZiLTg5NjUtNDY4MS1iZjExLTg4NmNiM2Y5OWE2ZNgCAeACAQ&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=20&hpos=20&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780319120&srpvid=f0df5c07a3250045&type=total&ucfs=1&,Avignon,43.94380810369034,4.804946780204773
"The Originals City, Hôtel Cap Sud, Avignon",7.2,"The Originals City, Hôtel Cap Sud in Avignon offers comfortable rooms with air-conditioning, private bathrooms, and free WiFi. Each room includes a work desk, TV, and soundproofing for a pleasant stay.","35 All. des Fenaisons, 84140 Avignon, France",https://www.booking.com/hotel/fr/cap-sud-avignon.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9hdmlnbm9uSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKPh_bQBsACAdICJDEyMTM0YWZiLTg5NjUtNDY4MS1iZjExLTg4NmNiM2Y5OWE2ZNgCAeACAQ&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=19&hpos=19&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780319120&srpvid=f0df5c07a3250045&type=total&ucfs=1&,Avignon,43.9275700759942,4.84648226258204
Aparthotel Adagio Access Avignon,7.8,"Aparthotel Adagio Access Avignon is located by the Avignon TGV Train Station, only 10 minutes' drive from the town centre. The residence offers air-conditioned apartments and studios with a well-equipped kitchenette.

The studios and apartments have a simple décor. They include satellite TV, free internet access and a private bathroom.

Enjoy breakfast at the Aparthotel Adagio Access Avignon’s charming breakfast room. All rooms are serviced by a lift.

The residence is less than a 10-minute drive from the Palais des Papes and the Pont d’Avignon. Paid parking is available on site (reservation is not possible).","6 Avenue de la Gare, 84000 Avignon, France",https://www.booking.com/hotel/fr/citea-avignon.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9hdmlnbm9uSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKPh_bQBsACAdICJDEyMTM0YWZiLTg5NjUtNDY4MS1iZjExLTg4NmNiM2Y5OWE2ZNgCAeACAQ&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=18&hpos=18&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780319120&srpvid=f0df5c07a3250045&type=total&ucfs=1&,Avignon,43.92623116657959,4.78592723608017
Hotel Le Magnan,8.4,"Located in a verdant setting within the ancient city walls, Le Magnan offers free WiFi. It is a 10-minute walk from the Papal Palace.

Most of the comfortable guestrooms have a view of the garden and all rooms have an ensuite bathroom with bath or shower, direct-dial telephone, satellite TV and free WiFi internet access.

Le Magnan serves breakfast and in the summer months it can be enjoyed on the garden patio. A light breakfast including a hot drink, a French pastry and fruit juice can also be enjoyed at a reduced rate.

Just 5 minutes from the hotel, guests will find restaurants that feature traditional and regional French cuisine. They are able to accommodate groups and large parties.

The property is 700 metres from Avignon Centre Train Station, and 1 km from Avignon University.","63 Rue du Portail Magnanen, 84000 Avignon, France",https://www.booking.com/hotel/fr/hotellemagnan.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9hdmlnbm9uSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKPh_bQBsACAdICJDEyMTM0YWZiLTg5NjUtNDY4MS1iZjExLTg4NmNiM2Y5OWE2ZNgCAeACAQ&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=17&hpos=17&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780319120&srpvid=f0df5c07a3250045&type=total&ucfs=1&,Avignon,43.943629463158565,4.812171310186386
Avignon Grand Hotel,8.1,"Avignon Grand Hotel is ideally located just outside the city’s Middle Age walls, just 70 metres from Avignon Central Station. It is a 15-minute walk from Palais des Papes and offers a small rooftop pool. Free WiFi is available throughout.

The non-smoking rooms and suites come with a seating area, a safe, a flat-screen TV and tea and coffee making facilities. The bathroom facilities include a bath, a shower and free toiletries. Some suites feature a balcony or a terrace and offer views of the property building, the Mediterranean garden or the fortified city of Avignon.

Breakfast is available on a morning, which can be enjoyed on the private garden patio, weather permitting, or in the breakfast room which features large windows. It can also be served in the guest room for an additional charge. In the evening, In the evening, guests can dine in Le Saint Louis restaurant, which is 300 metres away.

Additional facilities at Avignon Grand Hotel include a 24-hour front desk and a bar.

Pont d'Avignon is 1.4 km away. A public underground car park is available for an additional charge and can be accessed directly from the hotel.","34, bd Saint-Roch, 84000 Avignon, France",https://www.booking.com/hotel/fr/avignongrandhotel.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9hdmlnbm9uSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKPh_bQBsACAdICJDEyMTM0YWZiLTg5NjUtNDY4MS1iZjExLTg4NmNiM2Y5OWE2ZNgCAeACAQ&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=16&hpos=16&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780319120&srpvid=f0df5c07a3250045&type=total&ucfs=1&,Avignon,43.94254505532995,4.804362058639526
hotelF1 Avignon Centre Courtine gare TGV,7.3,"hotelf1 Avignon Centre Courtine Gare Tgv is located in Avignon, 2.9 km from Papal Palace and 3 km from Pont d'Avignon.

Each room includes a flat-screen TV. The rooms come with a shared bathroom.Guests can purchase microfibre towels at the hotel at an extra cost of EUR 3 each.

Courtine Parc d'Activités Business Park Avignon is 800 metres from Hotelf1 Avignon Centre Courtine, while Avignon ESAA Superior Art School is 1.5 km away. The nearest airport is Avignon-Provence Airport, 9 km from hotelf1 Avignon Centre Courtine Gare Tgv.","205 rue J.M Tjibaou ZAC de Courtines, 84000 Avignon, France",https://www.booking.com/hotel/fr/hotelf1-avignon-centre-courtine-gare-tgv.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9hdmlnbm9uSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKPh_bQBsACAdICJDEyMTM0YWZiLTg5NjUtNDY4MS1iZjExLTg4NmNiM2Y5OWE2ZNgCAeACAQ&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=15&hpos=15&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780319120&srpvid=f0df5c07a3250045&type=total&ucfs=1&,Avignon,43.929032,4.788189
Kyriad Avignon - Palais des Papes,8.4,"Located on Place de l'Horloge, the Kyriad Palais des Papes hotel is the ideal starting point for exploring the city. You will be opposite the Opera and only 75 meters from the majestic Palais des Papes and the Congress Center. Let yourself be charmed by a stroll to the famous Pont d'Avignon, just 500 meters away.

Relax in our air-conditioned rooms, equipped with a courtesy tray, a refrigerator and a flat-screen TV. Each private bathroom includes a hairdryer, with a bathtub or shower at your disposal for a moment of relaxation after a day of sightseeing.

Start Start your day off right with our delicious buffet breakfast, featuring pastries, cold meats, fresh fruit and a selection of hot and cold drinks.

The reception is open 24 hours a day to meet all your needs and ensure you have a worry-free stay.

Please note that the historic center of Avignon is a pedestrian zone. Car access to Place de l'Horloge is restricted. Although we do not have private parking, we offer discounts at several nearby public parking lots.

For further details on access and parking options, please do not hesitate to contact us directly.","26, Place de l'horloge, 84000 Avignon, France",https://www.booking.com/hotel/fr/kyriad-avignon-palais-des-papes-xml.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9hdmlnbm9uSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKPh_bQBsACAdICJDEyMTM0YWZiLTg5NjUtNDY4MS1iZjExLTg4NmNiM2Y5OWE2ZNgCAeACAQ&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=14&hpos=14&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780319120&srpvid=f0df5c07a3250045&type=total&ucfs=1&,Avignon,43.949637766959796,4.806358963251114
ibis Avignon Sud,7.7,"The 3-star ibis Avignon Sud is ideally located 3 km from the city centre, a few minutes from the Pont d’Avignon and Avignon Convention Centre. It features an outdoor swimming pool with a sun terrace and a garden.

The 93 air-conditioned rooms include free WiFi access and satellite TV and Canal + Channel. The modern rooms all have a private bathroom fitted with a bathtub or shower.

A buffet breakfast composed of sweet and savoury dishes such as eggs, fruit salad, yogurts and juices is served every day. Pastries baked on site and fresh French Madeleine cakes are also on offer, as well as a hot beverage and a piece of fruit to take away. Outside of regular breakfast hours guests can also enjoy a lighter option, available from 04:00.

Meals and snacks are available from the hotel’s restaurant, and the bar with its terrace is open 24/7.

The hotel is situated in the heart of Provence and the Châteauneuf du Pape vineyards. Avignon Centre Train Station is 5 km away. Free private parking is possible on site.","71 Chemin de la Cristole, 84918 Avignon, France",https://www.booking.com/hotel/fr/ibis-avignon-sud.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9hdmlnbm9uSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKPh_bQBsACAdICJDEyMTM0YWZiLTg5NjUtNDY4MS1iZjExLTg4NmNiM2Y5OWE2ZNgCAeACAQ&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=13&hpos=13&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780319120&srpvid=f0df5c07a3250045&type=total&ucfs=1&,Avignon,43.9260710708618,4.849032908678055
